state_id,game_seed,kyoku_ordinal,chang,ju,honba,riichi_sticks,round_initial_scores,round_end_scores,next_oya,next_round_wind,next_honba,next_kyotaku,end_rank_seat0,end_rank_seat1,end_rank_seat2,end_rank_seat3,score_spread,stage_group,grp_p1_seat0,grp_p2_seat0,grp_p3_seat0,grp_p4_seat0,grp_value_seat0,grp_p1_seat1,grp_p2_seat1,grp_p3_seat1,grp_p4_seat1,grp_value_seat1,grp_p1_seat2,grp_p2_seat2,grp_p3_seat2,grp_p4_seat2,grp_value_seat2,grp_p1_seat3,grp_p2_seat3,grp_p3_seat3,grp_p4_seat3,grp_value_seat3,n,mc_mean_seat0,mc_std_seat0,mc_se_seat0,mc_mean_seat1,mc_std_seat1,mc_se_seat1,mc_mean_seat2,mc_std_seat2,mc_se_seat2,mc_mean_seat3,mc_std_seat3,mc_se_seat3
g20260837_ky02,20260837,2,0,2,2,0,"[24000, 29800, 20200, 26000]","[32600, 29800, 20200, 17400]",3,0,0,0,1,2,3,4,15200,middle,0.4037175476551056,0.3201420307159424,0.19561399519443512,0.08052646368741989,3.730022981762886,0.3080763518810272,0.3208000957965851,0.2504560351371765,0.12066755443811417,2.155464217066765,0.13633179664611816,0.19371268153190613,0.31797000765800476,0.35198551416397095,-2.6535664796829224,0.12866082787513733,0.13760165870189667,0.26579490303993225,0.4679426848888397,-3.9055915474891663,128,5.203125,6.200532584440522,0.5480548296782553,2.703125,6.61941712470714,0.5850793420478471,-4.125,6.217830596183418,0.5495837723538111,-3.78125,6.833149283738668,0.6039707744239515
g20260837_ky03,20260837,3,0,3,0,0,"[32600, 29800, 20200, 17400]","[32100, 32800, 19700, 15400]",0,1,0,0,2,1,3,4,17400,middle,0.3765932023525238,0.3560207188129425,0.19831439852714539,0.06907171756029129,3.7060401290655136,0.43044090270996094,0.3456586003303528,0.1652788370847702,0.05862157791852951,4.439712300896645,0.09405659139156342,0.16812659800052643,0.38385292887687683,0.35396385192871094,-3.461977928876877,0.08569402247667313,0.10949704051017761,0.25110697746276855,0.5537020564079285,-5.246520087122917,128,3.9375,6.2339557846049445,0.5510090511139075,4.625,5.8525181335846375,0.5172944074093667,-3.75,6.5544358964948195,0.5793357586580018,-4.8125,6.561339886209387,0.5799459909010534
g20260837_ky05,20260837,5,1,1,1,1,"[30600, 31300, 21200, 15900]","[30600, 23000, 31500, 14900]",2,1,0,0,2,3,1,4,16600,late,0.3581155240535736,0.3899666965007782,0.19859923422336578,0.05331851914525032,3.8134398981928825,0.11313346028327942,0.17445826530456543,0.48478206992149353,0.22762621939182281,-2.3862228095531464,0.3995472192764282,0.3635861277580261,0.18363316357135773,0.05323350802063942,4.182948969304562,0.07365491986274719,0.05921021103858948,0.15160077810287476,0.7155340909957886,-6.788353979587555,128,4.5625,5.185913688772845,0.4583743419974277,-3.09375,5.6225607134452495,0.496968851013776,6.40625,4.44287893469386,0.3926987278391116,-7.875,4.592016351585472,0.40588073769069954
g20260838_ky02,20260838,2,0,2,0,0,"[28500, 23600, 29900, 18000]","[28800, 20000, 29900, 21300]",3,0,0,0,2,4,1,3,9900,middle,0.30627626180648804,0.2964811623096466,0.2541479170322418,0.14309461414813995,1.8011494576931,0.12855426967144012,0.1983731985092163,0.28219926357269287,0.3908732831478119,-2.958494395017624,0.33073315024375916,0.29833313822746277,0.23891840875148773,0.13201531767845154,2.2248372435569763,0.18315742909908295,0.1801125705242157,0.27250826358795166,0.3642216920852661,-2.1802254021167755,192,1.8541666666666667,7.1644543847918145,0.5170499584570436,-3.6875,7.00233693227404,0.5053501391006094,3.75,6.512171447631794,0.46997549228740143,-1.9166666666666667,7.449187968910475,0.537598834886823
g20260838_ky04,20260838,4,1,0,2,1,"[27700, 17900, 25800, 27600]","[27700, 31500, 25800, 15000]",1,1,0,0,2,1,3,4,16500,middle,0.24896301329135895,0.3180393874645233,0.31267106533050537,0.12032654136419296,1.3078380078077316,0.41314148902893066,0.3125484585762024,0.20768138766288757,0.06662862747907639,3.884596899151802,0.1978052258491516,0.28299862146377563,0.33984172344207764,0.17935442924499512,-0.042864441871643066,0.08062746375799179,0.09795986860990524,0.1808491051197052,0.6405636072158813,-5.930918380618095,128,2.28125,6.922447225551899,0.6118636719492186,4.9375,5.589289532696885,0.4940280663231195,-0.4375,6.611550379842602,0.5843840134678997,-6.78125,5.881958937707903,0.5198966314392599
g20260839_ky04,20260839,4,1,0,2,1,"[30300, 37200, 23300, 8200]","[31300, 34200, 23300, 9200]",0,1,3,2,2,1,3,4,25000,middle,0.32678836584091187,0.40583619475364685,0.22384744882583618,0.04352806508541107,3.5605579912662506,0.5058917999267578,0.33332857489585876,0.1310434341430664,0.02973620593547821,5.5706965029239655,0.11883147805929184,0.17310039699077606,0.5398025512695312,0.16826558113098145,-1.9611496478319168,0.037417761981487274,0.04165177047252655,0.12176485359668732,0.7991655468940735,-7.937930181622505,128,4.15625,5.97954189381114,0.5285218276878635,4.65625,5.595889239249894,0.4946114034803038,-1.546875,6.492708660338264,0.5738797902492264,-7.265625,5.451987104334233,0.48189213155204313
g20260840_ky03,20260840,3,0,3,0,0,"[18500, 32500, 23700, 25300]","[19000, 31000, 24200, 23800]",0,1,1,2,4,1,2,3,12000,middle,0.14859038591384888,0.1817396581172943,0.24935299158096313,0.42031702399253845,-2.987719714641571,0.3986544907093048,0.31831368803977966,0.18762744963169098,0.09540437161922455,3.5552461445331573,0.2056121528148651,0.25606071949005127,0.28155776858329773,0.25676941871643066,-0.6135608553886414,0.2255345731973648,0.21279095113277435,0.27045199275016785,0.291222482919693,-0.8875232636928558,192,-3.3229166666666665,7.743255523886736,0.558821332640008,3.65625,6.730921262882252,0.48576240037740553,-1.0208333333333333,6.7691619295612435,0.48852218277754383,0.6875,7.487948432497962,0.5403961303975918
g20260843_ky05,20260843,5,1,1,0,0,"[16900, 21700, 58600, 2800]","[24900, 17700, 56600, 800]",2,1,0,0,2,3,1,4,55800,late,0.003182801650837064,0.7993360161781311,0.1785920262336731,0.01888914220035076,2.325912554282695,0.0006669125868938863,0.13008105754852295,0.7942955493927002,0.0749564990401268,-3.399753831909038,0.9946868419647217,0.005273198243230581,3.133983045700006e-05,8.64409412315581e-06,9.96774941235708,0.001711987191811204,0.025829719379544258,0.04365725442767143,0.9288010597229004,-9.3422008655034,64,2.0,3.491486243775878,0.4364357804719847,-2.09375,3.6240762369779933,0.45300952962224916,10.0,0.0,0.0,-9.90625,0.75,0.09375
g20260843_ky06,20260843,6,1,2,0,0,"[24900, 17700, 56600, 800]","[26000, 17400, 56100, 500]",3,1,0,0,2,3,1,4,55600,late,0.0018629028927534819,0.8944774270057678,0.09783352166414261,0.005826192442327738,3.1469427258707583,0.00022329374041873962,0.05605883523821831,0.8923138976097107,0.051404017955064774,-3.85682749163243,0.9985324144363403,0.0014616301050409675,4.489940693019889e-06,1.4334981415231596e-06,9.99113837003938,0.0011356587056070566,0.010172734968364239,0.025988994166254997,0.9627026915550232,-9.678935365285724,64,3.15625,2.7326291195041277,0.34157863993801596,-3.5625,2.455153310442706,0.30689416380533824,10.0,0.0,0.0,-9.59375,2.0214622241856324,0.25268277802320405
g20260844_ky00,20260844,0,0,0,0,0,"[25000, 25000, 25000, 25000]","[25000, 25000, 25000, 25000]",1,0,1,0,1,2,3,4,0,early,0.23292666673660278,0.25346672534942627,0.2548254728317261,0.25878116488456726,-0.263979971408844,0.2260981947183609,0.24234752357006073,0.2503289580345154,0.2812253534793854,-0.5831973254680634,0.23541048169136047,0.24426430463790894,0.2540768086910248,0.2662484347820282,-0.3476295471191406,0.24596549570560455,0.2197832465171814,0.24700498580932617,0.2872462868690491,-0.5216948688030243,192,1.03125,7.652058033404926,0.5522397206801216,-0.19791666666666666,7.661858743583816,0.5529470260126256,-1.1979166666666667,7.452635489658024,0.5378476382657774,0.3645833333333333,7.59804299916123,0.548341521360011
g20260844_ky02,20260844,2,0,2,0,0,"[26300, 25000, 23700, 25000]","[25300, 24000, 22700, 27000]",3,0,1,1,2,3,4,1,4300,middle,0.25382161140441895,0.2658953368663788,0.2573073208332062,0.22297576069831848,0.34281057119369507,0.1957342028617859,0.2360628992319107,0.26912182569503784,0.29908108711242676,-1.1657045483589172,0.19706521928310394,0.2239484190940857,0.25990888476371765,0.3190775215625763,-1.3639648854732513,0.28883856534957886,0.24447253346443176,0.24451236426830292,0.22217650711536407,0.6664612591266632,192,0.5729166666666666,7.642872724990349,0.5515768281444033,-0.6354166666666666,7.808734258222154,0.5635468532518517,-1.3229166666666667,7.0048521577676075,0.5055316598650824,1.3854166666666667,7.767390273311923,0.56056310814969
g20260845_ky05,20260845,5,1,1,0,0,"[24500, 30500, 18200, 26800]","[23800, 29200, 21900, 25100]",2,1,0,0,3,1,4,2,7300,late,0.1932431310415268,0.25688472390174866,0.2929018437862396,0.2569703459739685,-0.781340628862381,0.39203011989593506,0.3335040509700775,0.1833968162536621,0.09106902033090591,3.610039934515953,0.1553644984960556,0.17909279465675354,0.2503179609775543,0.41522476077079773,-2.8835032880306244,0.23440858721733093,0.2276640683412552,0.2789924740791321,0.258934885263443,-0.4505766034126282,192,-0.4895833333333333,7.355583115351303,0.5308434864618427,4.083333333333333,6.166395447080339,0.44502125891268957,-3.1666666666666665,7.72385529791802,0.5574212419293358,-0.4270833333333333,7.359496897878132,0.5311259393862694
g20260846_ky04,20260846,4,1,0,1,0,"[23000, 28300, 16300, 32400]","[35900, 28300, 3400, 32400]",0,1,2,0,1,3,4,2,32500,middle,0.49615994095802307,0.35031604766845703,0.1420077085494995,0.011516250669956207,5.679670259356499,0.12265107780694962,0.2862684726715088,0.5491617918014526,0.041918687522411346,-0.2442493736743927,0.010774295777082443,0.015060674399137497,0.06400898098945618,0.9101560711860657,-9.189610980451107,0.2949638366699219,0.3887441158294678,0.28968140482902527,0.026610571891069412,3.0797834917902946,128,5.28125,4.8714781342625795,0.4305819028923825,-0.1875,5.994419977457513,0.5298368769175398,-9.25,3.0429989352093174,0.268965647778744,4.15625,5.75406395241693,0.5085922050168848
