decision_id,year,game_id,kyoku_index,seat,decision_index,expert_action,top1_action,top2_action,top3_action,top4_action,pi1,pi2,pi3,pi4,gap12,gap13,gap14,log_gap12,policy_entropy,top4_cum_prob,expert_is_top1,expert_in_top4,gap_bucket,n_worlds,mean_a,mean_b,mean_c,mean_d,std_a,std_b,std_c,std_d,se_a,se_b,se_c,se_d,delta_ba_mean,delta_ba_std,delta_ba_se,delta_ba_ci95_lo,delta_ba_ci95_hi,delta_ca_mean,delta_ca_std,delta_ca_se,delta_ca_ci95_lo,delta_ca_ci95_hi,delta_da_mean,delta_da_std,delta_da_se,delta_da_ci95_lo,delta_da_ci95_hi,teacher_best,verdict95,verdict80,determined95,determined80,group,audit_b_rank,audit_b_action,matched_override_id,match_distance,status,n_worlds_failed,mean_r_a,mean_r_b,std_r_a,std_r_b,mean_delta_full,median_delta_full,std_delta_full,se_delta_full,ci95_lo,ci95_hi,resolution,unresolved_type,keep_resolution,predicted_delta_grp,predicted_delta_grp_se,predicted_delta_grp_ci_lo,predicted_delta_grp_ci_hi,strongest_challenger_rank,strongest_challenger_delta_grp,round_wind_meta,kyoku_meta,honba_meta,legal_action_count,top1_in_legal,b_in_legal,reconstruction_ok
2025-2025041217gm-00a9-0000-a3087215-06-s0-d11,2025,2025041217gm-00a9-0000-a3087215,6,0,11,51,51,15,1,3,0.28069832921028137,0.26641756296157837,0.2347295880317688,0.08919255435466766,0.014280766248703003,0.04596874117851257,0.1915057748556137,0.05221566759845353,1.637986660003662,0.8710380345582962,True,True,lt005,256,-0.6604698728060612,-0.7855927391719888,-0.1860881624452304,-0.7595236727865995,1.2801881942264117,0.8805321259458,1.786067682578712,0.9383732080666427,0.11315371916655709,0.07782877966361028,0.15786757125119366,0.08294125733846226,-0.12512286636592762,1.2414302688697787,0.10972797018600743,-0.3401896879305022,0.08994395519864692,0.47438171036083077,1.6705096625289952,0.14765358880148793,0.18498067630991444,0.7637827444117471,-0.09905379998053832,1.2920107860935124,0.11419869852661056,-0.322883249092695,0.12477564913161837,3,override_top3,override_top3,False,False,override,3,1,2025-2025041217gm-00a9-0000-a3087215-06-s0-d11,1.2127,ok,0,-1.1015625,-0.2109375,4.804148278964182,5.248570066703696,0.890625,0.0,5.3243567226289334,0.33277229516430834,0.23839130147795562,1.5428586985220445,SUPPORTED,,,0.47438171036083077,0.14765358880148793,0.18498067630991444,0.7637827444117471,3,0.47438171036083077,0,3,1,14,True,True,True
2025-2025041222gm-00a9-0000-8add91ad-00-s3-d8,2025,2025041222gm-00a9-0000-8add91ad,0,3,8,13,19,26,13,47,0.3152857720851898,0.27374839782714844,0.14531521499156952,0.09627790749073029,0.04153737425804138,0.1699705570936203,0.21900786459445953,0.1412700120981567,1.7215763330459595,0.8306272923946381,False,True,lt005,256,0.18457068386487663,0.2764954377198592,0.6331061422242783,0.4170733531937003,1.596136813927192,1.6987500599181238,1.9635302868541775,1.9325844029220036,0.141079895603676,0.1501497108636449,0.17355319761246946,0.17081794206518797,0.09192475385498255,1.268413493315844,0.11211297280901884,-0.12781667285069437,0.3116661805606595,0.4485354583594017,2.0813636485400333,0.18396829374972892,0.08795760260993302,0.8091133141088703,0.23250266932882369,2.121552160577804,0.187520489923192,-0.13503749092063266,0.60004282957828,3,override_top3,override_top3,False,False,override,3,13,2025-2025041222gm-00a9-0000-8add91ad-00-s3-d8,0.8903,ok,0,0.515625,1.1171875,7.699232836751322,7.699372109617312,0.6015625,0.0,9.015750787089335,0.5634844241930834,-0.5028669714184435,1.7059919714184435,UNRESOLVED,high_variance,,0.4485354583594017,0.18396829374972892,0.08795760260993302,0.8091133141088703,3,0.4485354583594017,0,0,0,14,True,True,True
2025-2025041317gm-00a9-0000-009de259-01-s0-d22,2025,2025041317gm-00a9-0000-009de259,1,0,22,21,67,21,55,27,0.4238356351852417,0.36189746856689453,0.08951974660158157,0.05489703267812729,0.06193816661834717,0.3343158885836601,0.3689386025071144,0.15798479150634104,1.358780860900879,0.9301498830318451,False,True,05_20,128,-0.5595791027881205,-1.046570077072829,1.390729253180325,-0.9625293919816613,1.3661026965958072,0.6721130653930146,2.073623600008957,0.5775999458712644,0.1707628370744759,0.08401413317412683,0.25920295000111965,0.07219999323390805,-0.4869909742847085,1.328967341215809,0.16612091765197612,-0.8125879728825817,-0.16139397568683533,1.9503083559684455,2.1085217886497407,0.2635652235812176,1.4337205177492591,2.466896194187632,-0.4029502891935408,1.3280871608560094,0.16601089510700118,-0.7283316436032632,-0.07756893478381849,3,override_top3,override_top3,True,True,override,3,55,2025-2025041317gm-00a9-0000-009de259-01-s0-d22,1.3484,ok,0,-0.53125,1.984375,7.4516155834254905,7.245943068012741,2.515625,0.0,9.28039536813903,0.8202788121129168,0.9078785282586832,4.123371471741317,SUPPORTED,,,1.9503083559684455,0.2635652235812176,1.4337205177492591,2.466896194187632,3,1.9503083559684455,0,1,1,14,True,True,True
2025-2025041522gm-00a9-0000-b0bc1a7b-01-s1-d2,2025,2025041522gm-00a9-0000-b0bc1a7b,1,1,2,0,0,161,-1,-1,0.6713512539863586,0.32864877581596375,0.0,0.0,0.3427024781703949,0.6713512539863586,0.6713512539863586,0.7143028485589294,0.6332175731658936,1.0000000298023224,True,True,20_50,256,-2.386754419247154,-1.5284681937191635,nan,nan,1.8292427923685677,2.1108794427916595,nan,nan,0.22865534904607096,0.26385993034895744,nan,nan,0.8582862255279906,2.628898048437228,0.3286122560546535,0.21420620366086973,1.5023662473951114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,override_top2,override_top2,False,False,override,2,161,2025-2025041522gm-00a9-0000-b0bc1a7b-01-s1-d2,1.1297,ok,0,-1.984375,-1.578125,6.809433335670537,7.465065698461933,0.40625,0.0,10.008182926495502,0.6255114329059689,-0.8197524084956991,1.632252408495699,UNRESOLVED,near_tie,,0.8582862255279906,0.3286122560546535,0.21420620366086973,1.5023662473951114,2,0.8582862255279906,0,0,1,2,True,True,True
2025-2025041612gm-00a9-0000-17df09bd-03-s3-d0,2025,2025041612gm-00a9-0000-17df09bd,3,3,0,18,59,18,25,53,0.37146851420402527,0.3712952136993408,0.13986676931381226,0.1068577915430069,0.00017330050468444824,0.231601744890213,0.26461072266101837,0.00046663697032789386,1.3076342344284058,0.9894882887601852,False,True,lt005,256,6.094007162983871,6.140240200997141,6.383147054717199,6.628808658017306,2.0141119031274672,1.9376313509609477,2.001589065179283,1.8007802127036454,0.17802402309624685,0.17126403346301716,0.17691715014213916,0.15916798747866262,0.046233038013269834,1.312111227915321,0.11597534336624138,-0.18107863498456325,0.2735447110111029,0.28913989173332766,2.582755247901577,0.22828546874204347,-0.15829962700107753,0.7365794104677328,0.5348014950334345,2.373179939834001,0.20976145355406312,0.12366904606747087,0.9459339439993982,4,override_top4,override_top4,False,False,override,4,53,2025-2025041612gm-00a9-0000-17df09bd-03-s3-d0,0.8041,ok,0,7.03125,6.4609375,4.666001353134285,5.4613111170896556,-0.5703125,0.0,6.515361749395823,0.40721010933723895,-1.3684443143009883,0.22781931430098834,UNRESOLVED,high_variance,,0.5348014950334345,0.20976145355406312,0.12366904606747087,0.9459339439993982,4,0.5348014950334345,0,3,0,14,True,True,True
2025-2025041619gm-00a9-0000-31ca159b-01-s2-d19,2025,2025041619gm-00a9-0000-31ca159b,1,2,19,1,1,29,31,35,0.30827710032463074,0.2856866717338562,0.23073139786720276,0.06956307590007782,0.022590428590774536,0.07754570245742798,0.23871402442455292,0.07610339800156996,1.5976674556732178,0.8942582458257675,True,True,lt005,256,0.9044743893668056,-1.6962348517030477,-1.6195560999214649,1.4055905867367984,2.1237797284606557,0.7923284438544874,0.7418938430403459,1.869738675127831,0.23744579210370353,0.08858501304826297,0.08294625325633863,0.20904313888731127,-2.600709241069853,1.9950601992172847,0.22305451123270606,-3.037896083085957,-2.163522399053749,-2.5240304892882706,1.991820169707228,0.22269226492102645,-2.9605073285334824,-2.0875536500430587,0.5011161973699927,2.014433951507277,0.2252205625876893,0.05968389469812169,0.9425485000418636,4,override_top4,override_top4,True,True,override,4,35,2025-2025041619gm-00a9-0000-31ca159b-01-s2-d19,1.68,ok,0,1.015625,1.6484375,7.562533422386038,7.427653516737697,0.6328125,0.0,6.781024381807417,0.4238140238629636,-0.19786298677140857,1.4634879867714086,UNRESOLVED,high_variance,,0.5011161973699927,0.2252205625876893,0.05968389469812169,0.9425485000418636,4,0.5011161973699927,0,1,0,14,True,True,True
2025-2025122620gm-00a9-0000-0e700f01-04-s3-d11,2025,2025122620gm-00a9-0000-0e700f01,4,3,11,24,13,15,9,24,0.29391562938690186,0.26475292444229126,0.16062085330486298,0.12579888105392456,0.029162704944610596,0.13329477608203888,0.1681167483329773,0.104495720806429,1.7393091917037964,0.8450882881879807,False,True,lt005,256,1.5749554863359663,1.7228520600183401,1.5232458608734305,2.270277397808968,1.7949160388963479,1.6532115946048136,1.859890316221789,1.6413508722924157,0.15864966284551305,0.14612464116016113,0.1643926318579524,0.14507629151305276,0.14789657368237386,1.6441064757431745,0.14531985474883932,-0.13693034162535123,0.43272348899009894,-0.05170962546253577,1.963160714892654,0.17352053175745324,-0.3918098677071441,0.28839061678207256,0.6953219114730018,2.0564228633825534,0.1817638189606076,0.33906482631021095,1.0515789966357927,4,override_top4,override_top4,False,False,override,4,24,2025-2025122620gm-00a9-0000-0e700f01-04-s3-d11,1.4489,ok,0,2.203125,1.359375,6.838597924182079,7.008940369131358,-0.84375,0.0,8.433767329761299,0.5271104581100812,-1.8768864978957591,0.18938649789575912,UNRESOLVED,high_variance,,0.6953219114730018,0.1817638189606076,0.33906482631021095,1.0515789966357927,4,0.6953219114730018,1,0,0,11,True,True,True
2025-2025122807gm-00a9-0000-c1328d8f-03-s2-d1,2025,2025122807gm-00a9-0000-c1328d8f,3,2,1,64,64,39,67,47,0.4958377480506897,0.42835572361946106,0.05634436383843422,0.006884987000375986,0.06748202443122864,0.4394933842122555,0.4889527610503137,0.14629477200711516,0.9737778902053833,0.987422822508961,True,True,05_20,256,-2.9982859180890955,-2.86797419260256,-2.9307548989891075,-2.529007116507273,1.3433833610981516,1.4941539065839637,1.1533173865917636,1.5563888265439458,0.16792292013726895,0.18676923832299547,0.14416467332397045,0.19454860331799323,0.13031172548653558,0.8359051683930049,0.10448814604912561,-0.07448504076975063,0.33510849174282176,0.06753101909998804,1.2006008902595429,0.15007511128244286,-0.22661619901359997,0.36167823721357606,0.46927880158182234,1.5102326415009575,0.18877908018761969,0.09927180441408778,0.8392857987495569,4,override_top4,override_top4,False,False,override,4,47,2025-2025122807gm-00a9-0000-c1328d8f-03-s2-d1,1.0177,ok,0,-2.390625,-2.6796875,6.72628368096847,6.388020152644184,-0.2890625,0.0,7.981991833336525,0.4988744895835328,-1.2668564995837244,0.6887314995837243,UNRESOLVED,near_tie,,0.46927880158182234,0.18877908018761969,0.09927180441408778,0.8392857987495569,4,0.46927880158182234,0,1,0,14,True,True,True
2025-2025123119gm-00a9-0000-4c392a7b-04-s3-d10,2025,2025123119gm-00a9-0000-4c392a7b,4,3,10,10,25,53,10,35,0.35373222827911377,0.34751325845718384,0.15213070809841156,0.05462793633341789,0.006218969821929932,0.2016015201807022,0.2991042919456959,0.017737391504598632,1.5326669216156006,0.9080041311681271,False,True,lt005,256,-4.0986144878552295,-4.019709121261258,-4.108125827653566,-3.8951606797636487,0.7110841746332593,0.9738629167041832,0.7520660707619848,1.1332846105884493,0.06285155523470211,0.08607813404345473,0.06647387731701516,0.10016915414518103,0.07890536659397185,0.9105078052864705,0.08047828043016798,-0.07883206304915741,0.2366427962371011,-0.009511339798336849,0.5382192535488378,0.04757231049369312,-0.10275306836597536,0.08373038876930167,0.20345380809158087,0.9507449555915116,0.0840347756597076,0.03874564779855397,0.3681619683846078,4,override_top4,override_top4,False,False,override,4,35,2025-2025123119gm-00a9-0000-4c392a7b-04-s3-d10,1.3765,ok,0,-3.578125,-3.9765625,6.384551667893369,6.223251585314356,-0.3984375,0.0,6.722324345629504,0.420145271601844,-1.2219222323396144,0.4250472323396143,UNRESOLVED,near_tie,,0.20345380809158087,0.0840347756597076,0.03874564779855397,0.3681619683846078,4,0.20345380809158087,0,2,1,14,True,True,True
2025-2025123121gm-00a9-0000-60ebef25-12-s1-d11,2025,2025123121gm-00a9-0000-60ebef25,12,1,11,0,0,77,-1,-1,0.9999973773956299,2.5728986656758934e-06,0.0,0.0,0.9999948044969642,0.9999973773956299,0.9999973773956299,12.870474786557294,3.573703725123778e-05,0.9999999502942956,True,True,ge70,256,8.507377002090655,8.897207946512758,nan,nan,1.1107257626644909,0.485064871381054,nan,nan,0.13884072033306136,0.06063310892263175,nan,nan,0.3898309444221034,1.0374182611787863,0.1296772826473483,0.1356634704333008,0.643998418410906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,override_top2,override_top2,False,False,override,2,77,2025-2025123121gm-00a9-0000-60ebef25-12-s1-d11,1.3414,ok,0,9.765625,9.6171875,1.1647393043333016,1.6118244138790276,-0.1484375,0.0,1.7335890177181388,0.10834931360738367,-0.360802154670472,0.063927154670472,UNRESOLVED,near_tie,,0.3898309444221034,0.1296772826473483,0.1356634704333008,0.643998418410906,2,0.3898309444221034,1,3,3,3,True,True,True
